"day","date","daily_serop","daily_serop_increment","daily_serop_q025","daily_serop_q975","cases","hosp","death","cum_cases","cum_case_per_capita","daily_case_increment","cum_case_per_capita_q025","cum_case_per_capita_q975","underreporting_factor","daily_underrep_q025","daily_underrep_q975","est_inci_case","est_inci_serop"
190,2022-04-08,0.217959494748607,0.00378012699780989,0.20307660399308,0.232842385504133,151,2,2,38131,0.0746861228087357,0.000295759475075902,0.070596854248907,0.0787753913685643,2.91833993453885,0.541656155032252,5.29502371404546,440,1929
191,2022-04-09,0.221748150736644,0.00378865598803732,0.206865259981117,0.236631041492171,215,8,1,38346,0.0751072372931153,0.000421114484379578,0.0710179687332866,0.0791965058529439,2.95242054865158,0.575736769144978,5.32910432815818,634,1934
192,2022-04-10,0.225542797262192,0.0037946465255477,0.210659906506665,0.240425688017718,165,2,2,38511,0.0754304181764763,0.000323180883361085,0.0713411496166477,0.079519686736305,2.99007751401449,0.613393734507884,5.36676129352109,493,1937
193,2022-04-11,0.229340895872532,0.00379809861034067,0.214458005117005,0.244223786628059,123,3,0,38634,0.0756713348349819,0.000240916658505536,0.0715820662751532,0.0797606033948105,3.03074997120985,0.654066191703246,5.40743375071645,372,1939
194,2022-04-12,0.233139908114949,0.00379901224241641,0.218257017359422,0.248022798870475,273,9,2,38907,0.0762060522965429,0.000534717461561057,0.0721167837367143,0.0802953208563716,3.05933585442432,0.682652074917717,5.43601963393092,835,1939
195,2022-04-13,0.236937295536723,0.00379738742177471,0.222054404781197,0.25182018629225,171,7,4,39078,0.0765409852120262,0.00033493291548331,0.0724517166521976,0.0806302537718549,3.0955610890085,0.718877309501895,5.4722448685151,529,1938
196,2022-04-14,0.240730519685139,0.00379322414841574,0.225847628929612,0.255613410440666,184,5,6,39262,0.0769013808637744,0.000360395651748113,0.0728121123039457,0.080990649423603,3.13037967564688,0.753695896140276,5.50706345515348,575,1936
197,2022-04-15,0.244517088952049,0.00378656926691015,0.229634198196522,0.259399979707576,157,4,2,39419,0.0772088923709725,0.000307511507198113,0.0731196238111438,0.0812981609308011,3.16695501571498,0.790271236208376,5.54363879522158,497,1933
198,2022-04-16,0.248294699107589,0.00377761015553979,0.233411808352062,0.263177589863116,96,2,1,39515,0.077396924884928,0.000188032513955549,0.0733076563250994,0.0814861934447567,3.20806930607059,0.831385526563992,5.5847530855772,307,1928
199,2022-04-17,0.252061092766465,0.00376639365887571,0.237178202010938,0.266943983521992,75,2,0,39590,0.0775438252864558,0.000146900401527761,0.0734545567266272,0.0816330938462844,3.25056304399895,0.87387926449235,5.62724682350556,243,1922
